,,,,
Date,Nifty Value,,Date,PE Ratio
17-06-2016,8170.2,,17-06-2016,20.2605
20-06-2016,8238.5,,20-06-2016,20.4298
21-06-2016,8219.9,,21-06-2016,20.3837
22-06-2016,8203.7,,22-06-2016,20.3435
23-06-2016,8270.45,,23-06-2016,20.5091
24-06-2016,8088.6,,24-06-2016,20.0581
27-06-2016,8094.7,,27-06-2016,20.0732
28-06-2016,8127.85,,28-06-2016,20.1554
29-06-2016,8204,,29-06-2016,20.3443
30-06-2016,8287.75,,30-06-2016,20.6849
01-07-2016,8328.35,,01-07-2016,20.7862
04-07-2016,8370.7,,04-07-2016,20.8919
05-07-2016,8335.95,,05-07-2016,20.8052
07-07-2016,8337.9,,07-07-2016,20.8101
08-07-2016,8323.2,,08-07-2016,20.7734
11-07-2016,8467.9,,11-07-2016,21.1345
12-07-2016,8521.05,,12-07-2016,21.2672
13-07-2016,8519.5,,13-07-2016,21.2633
14-07-2016,8565,,14-07-2016,21.3769
15-07-2016,8541.4,,15-07-2016,21.318
18-07-2016,8508.7,,18-07-2016,21.2364
19-07-2016,8528.55,,19-07-2016,21.2859
20-07-2016,8565.85,,20-07-2016,21.379
21-07-2016,8510.1,,21-07-2016,21.2399
22-07-2016,8541.2,,22-07-2016,21.3175
25-07-2016,8635.65,,25-07-2016,21.5532
26-07-2016,8590.65,,26-07-2016,21.4409
27-07-2016,8615.8,,27-07-2016,21.5037
28-07-2016,8666.3,,28-07-2016,21.6297
29-07-2016,8638.5,,29-07-2016,21.5603
01-08-2016,8636.55,,01-08-2016,21.5555
02-08-2016,8622.9,,02-08-2016,21.5214
03-08-2016,8544.85,,03-08-2016,21.3266
04-08-2016,8551.1,,04-08-2016,21.3422
05-08-2016,8683.15,,05-08-2016,21.6718
08-08-2016,8711.35,,08-08-2016,21.7422
09-08-2016,8678.25,,09-08-2016,21.6595
10-08-2016,8575.3,,10-08-2016,21.4026
11-08-2016,8592.15,,11-08-2016,21.4446
12-08-2016,8672.15,,12-08-2016,21.6443
16-08-2016,8642.55,,16-08-2016,21.5704
17-08-2016,8624.05,,17-08-2016,21.5243
18-08-2016,8673.25,,18-08-2016,21.6471
19-08-2016,8666.9,,19-08-2016,21.6312
22-08-2016,8629.15,,22-08-2016,21.537
23-08-2016,8632.6,,23-08-2016,21.5456
24-08-2016,8650.3,,24-08-2016,21.5898
25-08-2016,8592.2,,25-08-2016,21.4448
26-08-2016,8572.55,,26-08-2016,21.3293
29-08-2016,8607.45,,29-08-2016,21.511
30-08-2016,8744.35,,30-08-2016,21.8531
31-08-2016,8786.2,,31-08-2016,21.9577
01-09-2016,8774.65,,01-09-2016,21.9288
02-09-2016,8809.65,,02-09-2016,22.0163
06-09-2016,8943,,06-09-2016,22.3495
07-09-2016,8917.95,,07-09-2016,22.2869
08-09-2016,8952.5,,08-09-2016,22.3733
09-09-2016,8866.7,,09-09-2016,22.1589
12-09-2016,8715.6,,12-09-2016,21.7812
14-09-2016,8726.6,,14-09-2016,21.8087
15-09-2016,8742.55,,15-09-2016,21.8486
16-09-2016,8779.85,,16-09-2016,21.9418
19-09-2016,8808.4,,19-09-2016,22.0132
20-09-2016,8775.9,,20-09-2016,21.9319
21-09-2016,8777.15,,21-09-2016,21.9351
22-09-2016,8867.45,,22-09-2016,22.1607
23-09-2016,8831.55,,23-09-2016,22.071
26-09-2016,8723.05,,26-09-2016,21.7999
27-09-2016,8706.4,,27-09-2016,21.7582
28-09-2016,8745.15,,28-09-2016,21.8551
29-09-2016,8591.25,,29-09-2016,21.4705
30-09-2016,8611.15,,30-09-2016,22.0019
03-10-2016,8738.1,,03-10-2016,22.3262
04-10-2016,8769.15,,04-10-2016,22.4056
05-10-2016,8743.95,,05-10-2016,22.3412
06-10-2016,8709.55,,06-10-2016,22.2533
07-10-2016,8697.6,,07-10-2016,22.2227
10-10-2016,8708.8,,10-10-2016,22.2514
13-10-2016,8573.35,,13-10-2016,21.9053
14-10-2016,8583.4,,14-10-2016,21.931
17-10-2016,8520.4,,17-10-2016,21.77
18-10-2016,8677.9,,18-10-2016,22.1724
19-10-2016,8659.1,,19-10-2016,22.1244
20-10-2016,8699.4,,20-10-2016,22.2273
21-10-2016,8693.05,,21-10-2016,22.2111
24-10-2016,8708.95,,24-10-2016,22.2517
25-10-2016,8691.3,,25-10-2016,22.2067
26-10-2016,8615.25,,26-10-2016,22.0123
27-10-2016,8615.25,,27-10-2016,22.0123
28-10-2016,8638,,28-10-2016,22.0705
30-10-2016,8625.7,,30-10-2016,22.039
01-11-2016,8626.25,,01-11-2016,22.0404
02-11-2016,8514,,02-11-2016,21.7536
03-11-2016,8484.95,,03-11-2016,21.6794
04-11-2016,8433.75,,04-11-2016,21.5486
07-11-2016,8497.05,,07-11-2016,21.7103
08-11-2016,8543.55,,08-11-2016,21.8291
09-11-2016,8432,,09-11-2016,21.5441
10-11-2016,8525.75,,10-11-2016,21.7837
11-11-2016,8296.3,,11-11-2016,21.1974
15-11-2016,8108.45,,15-11-2016,20.7174
16-11-2016,8111.6,,16-11-2016,20.7255
17-11-2016,8079.95,,17-11-2016,20.6446
18-11-2016,8074.1,,18-11-2016,20.6297
21-11-2016,7929.1,,21-11-2016,20.2592
22-11-2016,8002.3,,22-11-2016,20.4462
23-11-2016,8033.3,,23-11-2016,20.5254
24-11-2016,7965.5,,24-11-2016,20.3522
25-11-2016,8114.3,,25-11-2016,20.7022
28-11-2016,8126.9,,28-11-2016,20.7713
29-11-2016,8142.15,,29-11-2016,20.8102
30-11-2016,8224.5,,30-11-2016,21.0207
01-12-2016,8192.9,,01-12-2016,20.94
02-12-2016,8086.8,,02-12-2016,20.6688
05-12-2016,8128.75,,05-12-2016,20.776
06-12-2016,8143.15,,06-12-2016,20.8128
07-12-2016,8102.05,,07-12-2016,20.7078
08-12-2016,8246.85,,08-12-2016,21.0778
09-12-2016,8261.75,,09-12-2016,21.1159
12-12-2016,8170.8,,12-12-2016,20.8835
13-12-2016,8221.8,,13-12-2016,21.0138
14-12-2016,8182.45,,14-12-2016,20.9132
15-12-2016,8153.6,,15-12-2016,20.8395
16-12-2016,8139.45,,16-12-2016,20.8033
19-12-2016,8104.35,,19-12-2016,20.7136
20-12-2016,8082.4,,20-12-2016,20.6575
21-12-2016,8061.3,,21-12-2016,20.6036
22-12-2016,7979.1,,22-12-2016,20.3935
23-12-2016,7985.75,,23-12-2016,20.4105
26-12-2016,7908.25,,26-12-2016,20.2124
27-12-2016,8032.85,,27-12-2016,20.5309
28-12-2016,8034.85,,28-12-2016,20.536
29-12-2016,8103.6,,29-12-2016,20.7117
30-12-2016,8185.8,,30-12-2016,20.9218
02-01-2017,8179.5,,02-01-2017,20.5214
03-01-2017,8192.25,,03-01-2017,20.5534
04-01-2017,8190.5,,04-01-2017,20.549
05-01-2017,8273.8,,05-01-2017,20.758
06-01-2017,8243.8,,06-01-2017,20.6827
09-01-2017,8236.05,,09-01-2017,20.6633
10-01-2017,8288.6,,10-01-2017,20.7951
11-01-2017,8380.65,,11-01-2017,21.0261
12-01-2017,8407.2,,12-01-2017,21.0927
13-01-2017,8400.35,,13-01-2017,21.0755
16-01-2017,8412.8,,16-01-2017,21.1067
17-01-2017,8398,,17-01-2017,21.0696
18-01-2017,8417,,18-01-2017,21.1173
19-01-2017,8435.1,,19-01-2017,21.1627
20-01-2017,8349.35,,20-01-2017,20.9475
23-01-2017,8391.5,,23-01-2017,21.0533
24-01-2017,8475.8,,24-01-2017,21.2648
25-01-2017,8602.75,,25-01-2017,21.5833
27-01-2017,8641.25,,27-01-2017,21.6799
30-01-2017,8632.75,,30-01-2017,21.6585
31-01-2017,8561.3,,31-01-2017,21.4793
01-02-2017,8716.4,,01-02-2017,21.8684
02-02-2017,8734.25,,02-02-2017,21.9132
03-02-2017,8740.95,,03-02-2017,21.93
06-02-2017,8801.05,,06-02-2017,22.0808
07-02-2017,8768.3,,07-02-2017,21.9986
08-02-2017,8769.05,,08-02-2017,22.0005
09-02-2017,8778.4,,09-02-2017,22.024
10-02-2017,8793.55,,10-02-2017,22.062
13-02-2017,8805.05,,13-02-2017,22.0908
14-02-2017,8792.3,,14-02-2017,22.0588
15-02-2017,8724.7,,15-02-2017,21.8892
16-02-2017,8778,,16-02-2017,22.023
17-02-2017,8821.7,,17-02-2017,22.1326
20-02-2017,8879.2,,20-02-2017,22.2769
21-02-2017,8907.85,,21-02-2017,22.3487
22-02-2017,8926.9,,22-02-2017,22.3965
23-02-2017,8939.5,,23-02-2017,22.4281
27-02-2017,8896.7,,27-02-2017,22.2958
28-02-2017,8879.6,,28-02-2017,22.2696
01-03-2017,8945.8,,01-03-2017,22.4356
02-03-2017,8899.75,,02-03-2017,22.3201
03-03-2017,8897.55,,03-03-2017,22.3146
06-03-2017,8963.45,,06-03-2017,22.4798
07-03-2017,8946.9,,07-03-2017,22.4383
08-03-2017,8924.3,,08-03-2017,22.3817
09-03-2017,8927,,09-03-2017,22.3884
10-03-2017,8934.55,,10-03-2017,22.4074
14-03-2017,9087,,14-03-2017,22.7897
15-03-2017,9084.8,,15-03-2017,22.7842
16-03-2017,9153.7,,16-03-2017,22.957
17-03-2017,9160.05,,17-03-2017,22.9729
20-03-2017,9126.85,,20-03-2017,22.8896
21-03-2017,9121.5,,21-03-2017,22.8762
22-03-2017,9030.45,,22-03-2017,22.6479
23-03-2017,9086.3,,23-03-2017,22.7879
24-03-2017,9108,,24-03-2017,22.8424
27-03-2017,9045.2,,27-03-2017,22.6849
28-03-2017,9100.8,,28-03-2017,22.8243
29-03-2017,9143.8,,29-03-2017,22.9322
30-03-2017,9173.75,,30-03-2017,23.053
31-03-2017,9173.75,,31-03-2017,21.714
03-04-2017,9237.85,,03-04-2017,21.8657
05-04-2017,9265.15,,05-04-2017,21.9303
06-04-2017,9261.95,,06-04-2017,21.9228
07-04-2017,9198.3,,07-04-2017,21.7721
10-04-2017,9181.45,,10-04-2017,21.7322
11-04-2017,9237,,11-04-2017,21.8637
12-04-2017,9203.45,,12-04-2017,21.7843
13-04-2017,9150.8,,13-04-2017,21.6597
17-04-2017,9139.3,,17-04-2017,21.6325
18-04-2017,9105.15,,18-04-2017,21.5516
19-04-2017,9103.5,,19-04-2017,21.5477
20-04-2017,9136.4,,20-04-2017,21.6256
21-04-2017,9119.4,,21-04-2017,21.5853
24-04-2017,9217.95,,24-04-2017,21.762
25-04-2017,9306.6,,25-04-2017,22.0278
26-04-2017,9351.85,,26-04-2017,22.1349
27-04-2017,9342.15,,27-04-2017,22.1119
28-04-2017,9304.05,,28-04-2017,22.0217
02-05-2017,9313.8,,02-05-2017,22.0448
03-05-2017,9311.95,,03-05-2017,22.0404
04-05-2017,9359.9,,04-05-2017,22.1539
05-05-2017,9285.3,,05-05-2017,21.9773
08-05-2017,9314.05,,08-05-2017,22.0454
09-05-2017,9316.85,,09-05-2017,22.052
10-05-2017,9407.3,,10-05-2017,22.2661
11-05-2017,9422.4,,11-05-2017,22.3018
12-05-2017,9400.9,,12-05-2017,22.2509
15-05-2017,9445.4,,15-05-2017,22.3563
16-05-2017,9512.25,,16-05-2017,22.5145
17-05-2017,9525.75,,17-05-2017,22.5465
18-05-2017,9429.45,,18-05-2017,22.3185
19-05-2017,9427.9,,19-05-2017,22.3149
22-05-2017,9438.25,,22-05-2017,22.3394
23-05-2017,9386.15,,23-05-2017,22.216
24-05-2017,9360.55,,24-05-2017,22.1554
25-05-2017,9509.75,,25-05-2017,22.5086
26-05-2017,9595.1,,26-05-2017,22.4377
29-05-2017,9604.9,,29-05-2017,22.5866
30-05-2017,9624.55,,30-05-2017,22.6329
31-05-2017,9621.25,,31-05-2017,22.6251
01-06-2017,9616.1,,01-06-2017,22.613
02-06-2017,9653.5,,02-06-2017,22.7009
05-06-2017,9675.1,,05-06-2017,22.7517
06-06-2017,9637.15,,06-06-2017,22.6625
07-06-2017,9663.9,,07-06-2017,22.7254
08-06-2017,9647.25,,08-06-2017,22.6862
09-06-2017,9668.25,,09-06-2017,22.7356
12-06-2017,9616.4,,12-06-2017,22.6137
13-06-2017,9606.9,,13-06-2017,22.5914
14-06-2017,9618.15,,14-06-2017,22.6178
15-06-2017,9578.05,,15-06-2017,22.5235
16-06-2017,9588.05,,16-06-2017,22.547
19-06-2017,9657.55,,19-06-2017,22.7105
20-06-2017,9653.5,,20-06-2017,22.7009
21-06-2017,9633.6,,21-06-2017,22.6541
22-06-2017,9630,,22-06-2017,22.6457
23-06-2017,9574.95,,23-06-2017,22.5131
27-06-2017,9511.4,,27-06-2017,22.4634
28-06-2017,9491.25,,28-06-2017,22.4159
29-06-2017,9504.1,,29-06-2017,22.4462
30-06-2017,9520.9,,30-06-2017,22.3883
03-07-2017,9615,,03-07-2017,22.6095
04-07-2017,9613.3,,04-07-2017,22.6055
05-07-2017,9637.6,,05-07-2017,22.6627
06-07-2017,9674.55,,06-07-2017,22.7496
07-07-2017,9665.8,,07-07-2017,22.729
10-07-2017,9771.05,,10-07-2017,22.9765
11-07-2017,9786.05,,11-07-2017,23.0118
12-07-2017,9816.1,,12-07-2017,23.0824
13-07-2017,9891.7,,13-07-2017,23.2602
14-07-2017,9886.35,,14-07-2017,23.2476
17-07-2017,9915.95,,17-07-2017,23.3172
18-07-2017,9827.15,,18-07-2017,23.1084
19-07-2017,9899.6,,19-07-2017,23.2788
20-07-2017,9873.3,,20-07-2017,23.2169
21-07-2017,9915.25,,21-07-2017,23.3156
24-07-2017,9966.4,,24-07-2017,23.4358
25-07-2017,9964.55,,25-07-2017,23.4315
26-07-2017,10020.65,,26-07-2017,23.5634
27-07-2017,10020.55,,27-07-2017,23.5632
28-07-2017,10014.5,,28-07-2017,23.549
31-07-2017,10077.1,,31-07-2017,23.6962
01-08-2017,10114.65,,01-08-2017,23.7845
02-08-2017,10081.5,,02-08-2017,23.7065
03-08-2017,10013.65,,03-08-2017,23.547
04-08-2017,10066.4,,04-08-2017,23.671
07-08-2017,10057.4,,07-08-2017,23.6498
08-08-2017,9978.55,,08-08-2017,23.4644
09-08-2017,9908.05,,09-08-2017,23.2986
10-08-2017,9820.25,,10-08-2017,23.0922
11-08-2017,9710.8,,11-08-2017,22.8348
14-08-2017,9794.15,,14-08-2017,23.0308
16-08-2017,9897.3,,16-08-2017,23.2734
17-08-2017,9904.15,,17-08-2017,23.2895
18-08-2017,9837.4,,18-08-2017,23.1325
21-08-2017,9754.35,,21-08-2017,22.9372
22-08-2017,9765.55,,22-08-2017,22.9636
23-08-2017,9852.5,,23-08-2017,23.168
24-08-2017,9857.05,,24-08-2017,23.1787
28-08-2017,9912.8,,28-08-2017,23.3098
29-08-2017,9796.05,,29-08-2017,23.0353
30-08-2017,9884.4,,30-08-2017,23.243
31-08-2017,9917.9,,31-08-2017,23.3218
01-09-2017,9974.4,,01-09-2017,23.4547
04-09-2017,9912.85,,04-09-2017,23.3099
05-09-2017,9952.2,,05-09-2017,23.4025
06-09-2017,9916.2,,06-09-2017,23.3178
07-09-2017,9929.9,,07-09-2017,23.35
08-09-2017,9934.8,,08-09-2017,23.3615
11-09-2017,10006.05,,11-09-2017,23.5291
12-09-2017,10093.05,,12-09-2017,23.7337
13-09-2017,10079.3,,13-09-2017,23.6632
14-09-2017,10086.6,,14-09-2017,23.6803
15-09-2017,10085.4,,15-09-2017,23.6775
18-09-2017,10153.1,,18-09-2017,23.8365
19-09-2017,10147.55,,19-09-2017,23.8234
20-09-2017,10141.15,,20-09-2017,23.8084
21-09-2017,10121.9,,21-09-2017,24.1077
22-09-2017,9964.4,,22-09-2017,23.3934
25-09-2017,9872.6,,25-09-2017,23.1779
26-09-2017,9871.5,,26-09-2017,23.1753
27-09-2017,9735.75,,27-09-2017,22.8566
28-09-2017,9768.95,,28-09-2017,22.9346
29-09-2017,9788.6,,29-09-2017,22.7346
03-10-2017,9859.5,,03-10-2017,22.4816
04-10-2017,9914.9,,04-10-2017,22.6079
05-10-2017,9888.7,,05-10-2017,22.5482
06-10-2017,9979.7,,06-10-2017,22.7557
09-10-2017,9988.75,,09-10-2017,22.7763
10-10-2017,10016.95,,10-10-2017,22.8406
11-10-2017,9984.8,,11-10-2017,22.7673
12-10-2017,10096.4,,12-10-2017,23.0218
13-10-2017,10167.45,,13-10-2017,23.1838
16-10-2017,10230.85,,16-10-2017,23.3284
17-10-2017,10234.45,,17-10-2017,23.3366
18-10-2017,10210.85,,18-10-2017,23.2828
19-10-2017,10146.55,,19-10-2017,23.1361
23-10-2017,10184.85,,23-10-2017,23.2235
24-10-2017,10207.7,,24-10-2017,23.2756
25-10-2017,10295.35,,25-10-2017,23.4754
26-10-2017,10343.8,,26-10-2017,23.5859
27-10-2017,10323.05,,27-10-2017,23.5386
30-10-2017,10363.65,,30-10-2017,23.6312
31-10-2017,10335.3,,31-10-2017,23.5665
01-11-2017,10440.5,,01-11-2017,23.8064
02-11-2017,10423.8,,02-11-2017,23.7683
03-11-2017,10452.5,,03-11-2017,23.8338
06-11-2017,10451.8,,06-11-2017,23.8322
07-11-2017,10350.15,,07-11-2017,23.6004
08-11-2017,10303.15,,08-11-2017,23.4932
09-11-2017,10308.95,,09-11-2017,23.5064
10-11-2017,10321.75,,10-11-2017,23.5356
13-11-2017,10224.95,,13-11-2017,23.3149
14-11-2017,10186.6,,14-11-2017,23.2275
15-11-2017,10118.05,,15-11-2017,23.0712
16-11-2017,10214.75,,16-11-2017,23.2917
17-11-2017,10283.6,,17-11-2017,23.4486
20-11-2017,10298.75,,20-11-2017,23.4832
21-11-2017,10326.9,,21-11-2017,23.5474
22-11-2017,10342.3,,22-11-2017,23.5825
23-11-2017,10348.75,,23-11-2017,23.5972
24-11-2017,10389.7,,24-11-2017,23.6906
27-11-2017,10399.55,,27-11-2017,23.713
28-11-2017,10370.25,,28-11-2017,23.6462
29-11-2017,10361.3,,29-11-2017,23.6258
30-11-2017,10226.55,,30-11-2017,23.3186
01-12-2017,10121.8,,01-12-2017,23.0797
04-12-2017,10127.75,,04-12-2017,23.0933
05-12-2017,10118.25,,05-12-2017,23.0716
06-12-2017,10044.1,,06-12-2017,22.9025
07-12-2017,10166.7,,07-12-2017,23.1821
08-12-2017,10265.65,,08-12-2017,23.4077
11-12-2017,10322.25,,11-12-2017,23.5368
12-12-2017,10240.15,,12-12-2017,23.3496
13-12-2017,10192.95,,13-12-2017,23.2419
14-12-2017,10252.1,,14-12-2017,23.3768
15-12-2017,10333.25,,15-12-2017,23.5619
18-12-2017,10388.75,,18-12-2017,23.6884
19-12-2017,10463.2,,19-12-2017,23.8582
20-12-2017,10444.2,,20-12-2017,23.8148
21-12-2017,10440.3,,21-12-2017,23.806
22-12-2017,10493,,22-12-2017,23.9261
26-12-2017,10531.5,,26-12-2017,24.0139
27-12-2017,10490.75,,27-12-2017,23.921
28-12-2017,10477.9,,28-12-2017,23.8917
29-12-2017,10530.7,,29-12-2017,23.8994
01-01-2018,10435.55,,01-01-2018,22.6148
02-01-2018,10442.2,,02-01-2018,22.6292
03-01-2018,10443.2,,03-01-2018,22.6314
04-01-2018,10504.8,,04-01-2018,22.7649
05-01-2018,10558.85,,05-01-2018,22.882
08-01-2018,10623.6,,08-01-2018,23.0224
09-01-2018,10637,,09-01-2018,23.0514
10-01-2018,10632.2,,10-01-2018,23.041
11-01-2018,10651.2,,11-01-2018,23.0822
12-01-2018,10681.25,,12-01-2018,23.1473
15-01-2018,10741.55,,15-01-2018,23.278
16-01-2018,10700.45,,16-01-2018,23.1827
17-01-2018,10788.55,,17-01-2018,23.3736
18-01-2018,10817,,18-01-2018,23.4353
19-01-2018,10894.7,,19-01-2018,23.6036
22-01-2018,10966.2,,22-01-2018,23.7585
23-01-2018,11083.7,,23-01-2018,24.0131
24-01-2018,11086,,24-01-2018,24.018
25-01-2018,11069.65,,25-01-2018,23.9826
29-01-2018,11130.4,,29-01-2018,24.1142
30-01-2018,11049.65,,30-01-2018,23.9393
31-01-2018,11027.7,,31-01-2018,23.8705
01-02-2018,11016.9,,01-02-2018,23.8742
02-02-2018,10760.6,,02-02-2018,23.3188
05-02-2018,10666.55,,05-02-2018,23.115
06-02-2018,10498.25,,06-02-2018,22.7503
07-02-2018,10476.7,,07-02-2018,22.7036
08-02-2018,10576.85,,08-02-2018,22.9206
09-02-2018,10454.95,,09-02-2018,22.6565
12-02-2018,10539.75,,12-02-2018,22.8402
14-02-2018,10500.9,,14-02-2018,22.756
15-02-2018,10545.5,,15-02-2018,22.8527
16-02-2018,10452.3,,16-02-2018,22.6507
19-02-2018,10378.4,,19-02-2018,22.4906
20-02-2018,10360.4,,20-02-2018,22.4516
21-02-2018,10397.45,,21-02-2018,22.5318
22-02-2018,10382.7,,22-02-2018,22.4999
23-02-2018,10491.05,,23-02-2018,22.7347
26-02-2018,10582.6,,26-02-2018,22.9331
27-02-2018,10554.3,,27-02-2018,22.8717
28-02-2018,10492.85,,28-02-2018,22.7386
01-03-2018,10458.35,,01-03-2018,22.6638
05-03-2018,10358.85,,05-03-2018,22.4482
06-03-2018,10249.25,,06-03-2018,22.2107
07-03-2018,10154.2,,07-03-2018,22.0047
08-03-2018,10242.65,,08-03-2018,22.1964
09-03-2018,10226.85,,09-03-2018,22.1621
12-03-2018,10421.4,,12-03-2018,22.5837
13-03-2018,10426.85,,13-03-2018,22.5956
14-03-2018,10410.9,,14-03-2018,22.561
15-03-2018,10360.15,,15-03-2018,22.451
16-03-2018,10195.15,,16-03-2018,22.0934
19-03-2018,10094.25,,19-03-2018,21.8748
20-03-2018,10124.35,,20-03-2018,21.94
21-03-2018,10155.25,,21-03-2018,22.007
22-03-2018,10114.75,,22-03-2018,21.9192
23-03-2018,9998.05,,23-03-2018,21.6663
26-03-2018,10130.65,,26-03-2018,21.9537
27-03-2018,10184.15,,27-03-2018,22.1121
28-03-2018,10113.7,,28-03-2018,21.9169
02-04-2018,10211.8,,02-04-2018,20.9589
03-04-2018,10245,,03-04-2018,21.4557
04-04-2018,10128.4,,04-04-2018,21.2115
05-04-2018,10325.15,,05-04-2018,21.6235
06-04-2018,10331.6,,06-04-2018,21.637
09-04-2018,10379.35,,09-04-2018,21.737
10-04-2018,10402.25,,10-04-2018,21.785
11-04-2018,10417.15,,11-04-2018,21.8162
12-04-2018,10458.65,,12-04-2018,21.9031
13-04-2018,10480.6,,13-04-2018,21.9491
16-04-2018,10528.35,,16-04-2018,22.0491
17-04-2018,10548.7,,17-04-2018,22.0917
18-04-2018,10526.2,,18-04-2018,22.0446
19-04-2018,10565.3,,19-04-2018,22.1264
20-04-2018,10564.05,,20-04-2018,22.1238
23-04-2018,10584.7,,23-04-2018,22.1671
24-04-2018,10614.35,,24-04-2018,22.2292
25-04-2018,10570.55,,25-04-2018,22.1374
26-04-2018,10617.8,,26-04-2018,22.2364
27-04-2018,10692.3,,27-04-2018,22.3924
30-04-2018,10739.35,,30-04-2018,22.491
02-05-2018,10718.05,,02-05-2018,22.4463
03-05-2018,10679.65,,03-05-2018,22.3659
04-05-2018,10618.25,,04-05-2018,22.2373
07-05-2018,10715.5,,07-05-2018,22.441
08-05-2018,10717.8,,08-05-2018,22.4458
09-05-2018,10741.7,,09-05-2018,22.4959
10-05-2018,10716.55,,10-05-2018,22.4432
11-05-2018,10806.5,,11-05-2018,22.6316
14-05-2018,10806.6,,14-05-2018,22.6318
15-05-2018,10801.85,,15-05-2018,22.6218
16-05-2018,10741.1,,16-05-2018,22.4946
17-05-2018,10682.7,,17-05-2018,22.3723
18-05-2018,10596.4,,18-05-2018,22.1916
21-05-2018,10516.7,,21-05-2018,22.0247
22-05-2018,10536.7,,22-05-2018,22.0665
23-05-2018,10430.35,,23-05-2018,21.8438
24-05-2018,10513.85,,24-05-2018,22.0187
25-05-2018,10605.15,,25-05-2018,22.2099
28-05-2018,10688.65,,28-05-2018,22.3848
29-05-2018,10633.3,,29-05-2018,22.2689
30-05-2018,10614.35,,30-05-2018,22.2292
31-05-2018,10736.15,,31-05-2018,22.4842
01-06-2018,10696.2,,01-06-2018,22.4006
04-06-2018,10628.5,,04-06-2018,22.2588
05-06-2018,10593.15,,05-06-2018,22.1848
06-06-2018,10684.65,,06-06-2018,22.3764
07-06-2018,10768.35,,07-06-2018,22.5517
08-06-2018,10767.65,,08-06-2018,22.5502
11-06-2018,10786.95,,11-06-2018,22.5906
12-06-2018,10842.85,,12-06-2018,22.7077
13-06-2018,10856.7,,13-06-2018,22.7367
14-06-2018,10808.05,,14-06-2018,22.6348
15-06-2018,10817.7,,15-06-2018,22.655
18-06-2018,10799.85,,18-06-2018,22.6177
19-06-2018,10710.45,,19-06-2018,22.4304
20-06-2018,10772.05,,20-06-2018,22.5594
21-06-2018,10741.1,,21-06-2018,22.4946
22-06-2018,10821.85,,22-06-2018,22.6637
25-06-2018,10762.45,,25-06-2018,22.5393
26-06-2018,10769.15,,26-06-2018,22.5534
27-06-2018,10671.4,,27-06-2018,22.3486
28-06-2018,10589.1,,28-06-2018,22.1763
29-06-2018,10714.3,,29-06-2018,22.4226
02-07-2018,10657.3,,02-07-2018,22.4711
03-07-2018,10699.9,,03-07-2018,22.5609
04-07-2018,10769.9,,04-07-2018,22.7085
05-07-2018,10749.75,,05-07-2018,22.666
06-07-2018,10772.65,,06-07-2018,22.7143
09-07-2018,10852.9,,09-07-2018,22.8835
10-07-2018,10947.25,,10-07-2018,23.0824
11-07-2018,10948.3,,11-07-2018,23.0847
12-07-2018,11023.2,,12-07-2018,23.2426
13-07-2018,11018.9,,13-07-2018,23.2335
16-07-2018,10936.85,,16-07-2018,23.0605
17-07-2018,11008.05,,17-07-2018,23.2106
18-07-2018,10980.45,,18-07-2018,23.1524
19-07-2018,10957.1,,19-07-2018,23.1032
20-07-2018,11010.2,,20-07-2018,23.2152
23-07-2018,11084.75,,23-07-2018,23.3724
24-07-2018,11134.3,,24-07-2018,23.4768
25-07-2018,11132,,25-07-2018,23.472
26-07-2018,11167.3,,26-07-2018,23.5464
27-07-2018,11278.35,,27-07-2018,23.7806
30-07-2018,11319.55,,30-07-2018,23.8674
31-07-2018,11356.5,,31-07-2018,23.9453
01-08-2018,11346.2,,01-08-2018,23.9236
02-08-2018,11244.7,,02-08-2018,23.7096
03-08-2018,11360.8,,03-08-2018,23.9544
06-08-2018,11387.1,,06-08-2018,24.0099
07-08-2018,11389.45,,07-08-2018,24.0148
08-08-2018,11450,,08-08-2018,24.1425
09-08-2018,11470.7,,09-08-2018,24.1861
10-08-2018,11429.5,,10-08-2018,24.0993
13-08-2018,11355.75,,13-08-2018,23.9438
14-08-2018,11435.1,,14-08-2018,24.1111
16-08-2018,11385.05,,16-08-2018,24.0055
17-08-2018,11470.75,,17-08-2018,24.1862
20-08-2018,11551.75,,20-08-2018,24.357
21-08-2018,11570.9,,21-08-2018,24.3974
23-08-2018,11582.75,,23-08-2018,24.4224
24-08-2018,11557.1,,24-08-2018,24.3683
27-08-2018,11691.95,,27-08-2018,24.6526
28-08-2018,11738.5,,28-08-2018,24.7508
29-08-2018,11691.9,,29-08-2018,24.6525
30-08-2018,11676.8,,30-08-2018,24.6207
31-08-2018,11680.5,,31-08-2018,24.6285
03-09-2018,11582.35,,03-09-2018,24.4216
04-09-2018,11520.3,,04-09-2018,24.2907
05-09-2018,11476.95,,05-09-2018,24.1993
06-09-2018,11536.9,,06-09-2018,24.3257
07-09-2018,11589.1,,07-09-2018,24.4358
10-09-2018,11438.1,,10-09-2018,24.1174
11-09-2018,11287.5,,11-09-2018,23.7999
12-09-2018,11369.9,,12-09-2018,23.9736
14-09-2018,11515.2,,14-09-2018,24.28
17-09-2018,11377.75,,17-09-2018,23.9902
18-09-2018,11278.9,,18-09-2018,23.7817
19-09-2018,11234.35,,19-09-2018,23.6878
21-09-2018,11143.1,,21-09-2018,23.4954
